198,1044,41.1,4112
198,179,41.6,4158
198,217,30.5,3051
198,261,55.8,5577
198,1148,65.4,6542
198,4383,46.4,4638
198,235,49.4,4944
198,4728,47.8,4775
198,1037,51.5,5146
198,4363,45.7,4572
198,1690,56.1,5607
198,285,52.6,5264
198,211,51.9,5189
198,1719,59.2,5920
198,194,38.3,3827
198,1130,72.9,7287
198,77,69.8,6985
198,1479,45.0,4505
198,942,52.9,5289
198,253,41.1,4109
198,1693,32.2,3225
198,231,36.0,3601
198,1728,40.2,4018
198,1535,42.8,4279
198,1002,54.5,5451
198,287,51.3,5134
198,190,23.5,2350
198,1172,65.0,6499
198,1696,20.6,2056
198,283,66.0,6598
198,1563,42.9,4289
198,245,36.4,3642
198,4800,59.5,5945
198,241,49.3,4929
198,1041,33.8,3378
198,1684,29.0,2901
198,239,37.7,3771
198,196,33.2,3320
198,279,41.0,4103
1218,275,39.0,3897
1218,281,48.5,4850
1218,186,48.9,4892
1218,1307,63.6,6364
1218,4516,38.3,3832
1218,267,46.7,4669
1218,1163,49.6,4959
1218,4362,40.3,4031
1218,229,44.7,4472
1218,946,40.7,4072
1218,295,37.3,3730
1218,221,35.8,3581
1218,265,32.7,3272
1218,201,43.2,4321
1218,198,46.7,4670
1218,961,50.5,5047
1218,227,55.4,5544
1218,257,35.0,3504
1218,1169,37.3,3727
1218,273,44.3,4431
1218,1554,38.0,3805
1218,65,42.6,4261
1218,251,57.0,5695
1218,4431,42.0,4201
1218,1699,53.4,5337
1218,1528,40.2,4024
1218,289,33.5,3345
1218,1078,44.2,4418
1218,4607,44.3,4427
1218,1044,37.9,3794
1218,179,38.4,3839
1218,217,27.7,2767
1218,261,52.5,5249
1218,1148,62.3,6232
1218,4383,43.1,4311
1218,235,46.1,4614
1218,4728,44.5,4447
1218,1037,48.2,4816
1218,4363,42.5,4246
1218,1690,52.8,5278
1218,285,49.3,4934
1218,211,48.6,4859
1218,1719,56.0,5596
1218,194,35.1,3515
1218,1130,70.1,7006
1218,77,66.9,6691
1218,1479,41.8,4179
1218,942,49.6,4959
1218,253,37.9,3791
1218,1693,29.3,2934
1218,231,33.0,3296
1218,1728,37.0,3701
1218,1535,39.6,3957
1218,1002,51.2,5121
1218,287,48.0,4804
1218,190,21.0,2103
1218,1172,61.9,6188
1218,1696,18.3,1829
1218,283,62.9,6290
1218,1563,39.7,3966
1218,245,33.4,3335
1218,4800,56.2,5621
1218,241,46.0,4599
1218,1041,30.8,3081
1218,1684,26.2,2625
1218,239,34.6,3461
1218,196,30.2,3025
1218,279,37.8,3784
961,275,38.5,3852
961,281,48.0,4803
961,186,48.5,4845
961,1307,63.2,6320
961,4516,37.9,3787
961,267,46.2,4622
961,1163,49.1,4912
961,4362,39.9,3985
961,229,44.2,4425
961,946,40.3,4026
961,295,36.9,3686
961,221,35.4,3537
961,265,32.3,3230
961,201,42.7,4274
961,198,46.2,4623
961,1218,49.5,4953
961,227,55.0,5497
961,257,34.6,3460
961,1169,36.8,3683
961,273,43.9,4385
961,1554,37.6,3760
961,65,42.1,4215
961,251,56.5,5648
961,4431,41.5,4154
961,1699,52.9,5290
961,1528,39.8,3978
961,289,33.0,3302
961,1078,43.7,4371
961,4607,43.8,4381
961,1044,37.5,3749
961,179,37.9,3794
961,217,27.3,2728
961,261,52.0,5202
961,1148,61.9,6187
961,4383,42.6,4264
961,235,45.7,4567
961,4728,44.0,4400
961,1037,47.7,4769
961,4363,42.0,4199
961,1690,52.3,5231
961,285,48.9,4887
961,211,48.1,4812
961,1719,55.5,5549
961,194,34.7,3471
961,1130,69.6,6964
961,77,66.5,6648
961,1479,41.3,4133
961,942,49.1,4912
961,253,37.5,3746
961,1693,28.9,2894
961,231,32.5,3253
961,1728,36.6,3657
961,1535,39.1,3911
961,1002,50.7,5074
961,287,47.6,4757
961,190,20.7,2069
961,1172,61.4,6143
961,1696,18.0,1797
961,283,62.5,6245
961,1563,39.2,3921
961,245,32.9,3293
961,4800,55.8,5575
961,241,45.5,4552
961,1041,30.4,3040
961,1684,25.9,2586
961,239,34.2,3417
961,196,29.8,2984
961,279,37.4,3740
227,275,33.8,3384
227,281,43.1,4308
227,186,43.5,4350
227,1307,58.4,5840
227,4516,33.2,3323
227,267,41.3,4130
227,1163,44.2,4416
227,4362,35.1,3512
227,229,39.4,3938
227,946,35.5,3552
227,295,32.3,3226
227,221,30.9,3085
227,265,27.9,2795
227,201,37.9,3791
227,198,41.3,4131
227,1218,44.6,4456
227,961,45.0,4503
227,257,30.1,3012
227,1169,32.2,3223
227,273,39.0,3899
227,1554,33.0,3296
227,65,37.3,3733
227,251,51.5,5153
227,4431,36.8,3675
227,1699,47.9,4792
227,1528,35.0,3505
227,289,28.6,2863
227,1078,38.9,3885
227,4607,39.0,3895
227,1044,32.9,3286
227,179,33.3,3329
227,217,23.3,2329
227,261,47.0,4704
227,1148,57.0,5704
227,4383,37.8,3781
